property_id,source_attribution,suburb,state,zip_code,address,property_category,property_subtype,transaction_type,listing_price,monthly_rent,price_per_sqft,security_deposit,move_in_cost,total_sqft,living_sqft,lot_sqft,bedrooms,bathrooms,garage_spaces,year_built,property_status,days_on_market,nearby_amenities,lease_term,pet_policy,parking_availability,date_of_property_listed
P9260,HomeFinder,Glebe,NSW,2037,212 Williams Dr,Commercial Property,Retail,for sale,811001,,1062.91,0,0,763,763,763,0,1,0,2022,rented,159,parks|hospital|university|schools,,allowed,garage,3/21/2025
P9260,InvestorNet,Glebe,NSW,2037,212 Williams Dr,Commercial Property,Retail,for sale,816787,,1070.49,0,0,763,763,763,0,1,0,2022,active,114,beach|CBD|parks|schools|hospital,,restricted,garage,3/21/2025
P9261,PropertyHub,Redfern,NSW,2016,442 Collins Ave,Commercial Property,Retail,for sale,676931,,189.14,0,0,3579,3579,3579,0,1,0,1995,active,112,bus|CBD|schools|shops,,restricted,off-street,6/12/2025
P9261,HomeFinder,Redfern,NSW,2016,442 Collins Ave,Commercial Property,Retail,for sale,676931,,189.14,0,0,3579,3579,3579,0,1,0,1995,available,43,CBD|schools,,not allowed,street parking,6/12/2025
P9261,InvestorNet,Redfern,NSW,2016,442 Collins Ave,Commercial Property,Retail,for sale,686358,,191.77,0,0,3579,3579,3579,0,1,0,1995,rented,133,tram|CBD|university|train|hospital,,restricted,street parking,6/12/2025
P9262,PropertyHub,South Brisbane,QLD,4101,18 Elizabeth Rd,Rental Property,Apartment,for rent,713487,2744.9,637.61,2744.9,5489.8,1126,1119,1119,1,1.4,1,2014,active,130,shops|train,12 months,restricted,allocated bay,4/17/2025
P9262,HomeFinder,South Brisbane,QLD,4101,18 Elizabeth Rd,Rental Property,Apartment,for sale,715926,2673.84,639.79,2673.84,5347.68,1126,1119,1119,1,1.4,1,2014,pending,105,tram|beach|CBD|shops|university,,restricted,off-street,4/17/2025
P9262,InvestorNet,South Brisbane,QLD,4101,18 Elizabeth Rd,Rental Property,Apartment,for sale,701391,2763.96,626.8,2763.96,5527.92,1126,1119,1119,1,1.4,1,2014,pending,68,CBD|beach,,allowed,carport,4/17/2025
P9263,PropertyHub,Sandy Bay,TAS,7005,671 Market Rd,Multi-Family Investment,Multi-Family,for sale,586044,,231.36,0,0,2670,2533,2670,1,1.3,2,1970,available,171,beach|shops,,allowed,street parking,9/30/2024
P9263,HomeFinder,Sandy Bay,TAS,7005,671 Market Rd,Multi-Family Investment,Multi-Family,for sale,611382,,241.37,0,0,2670,2533,2670,1,1.3,2,1970,sold,140,university|train|beach|tram|bus,,restricted,street parking,9/30/2024
P9263,InvestorNet,Sandy Bay,TAS,7005,671 Market Rd,Multi-Family Investment,Multi-Family,for rent,604689,,238.72,0,0,2670,2533,2670,1,1.3,2,1970,available,55,parks|hospital|bus,12 months,not allowed,off-street,9/30/2024
P9264,PropertyHub,Henley Beach,SA,5022,923 Oxford Dr,Rental Property,House,for rent,683326,2528.7,372.79,2528.7,5057.4,2842,1833,2842,3,3.3,0,1993,available,89,train|university|beach|shops,12 months,not allowed,garage,7/14/2025
P9264,HomeFinder,Henley Beach,SA,5022,923 Oxford Dr,Rental Property,House,for sale,683326,2558.37,372.79,2558.37,5116.74,2842,1833,2842,3,3.3,0,1993,pending,130,university|beach|train|CBD|bus,,restricted,garage,7/14/2025
P9264,InvestorNet,Henley Beach,SA,5022,923 Oxford Dr,Rental Property,House,for sale,683326,2572.29,372.79,2572.29,5144.58,2842,1833,2842,3,3.3,0,1993,sold,35,hospital|shops|CBD|university,,not allowed,allocated bay,7/14/2025
P9265,PropertyHub,Parap,NT,820,568 George Dr,Condominium/Apartment,Condominium,for sale,443459,,573.69,0,0,866,773,773,4,1.8,0,1994,available,131,shops|bus|hospital|university|train,,restricted,allocated bay,6/21/2025
P9265,HomeFinder,Parap,NT,820,568 George Dr,Condominium/Apartment,Condominium,for rent,443459,,573.69,0,0,866,773,773,4,1.8,0,1994,pending,119,shops|university,12 months,not allowed,off-street,6/21/2025
P9265,InvestorNet,Parap,NT,820,568 George Dr,Condominium/Apartment,Condominium,for rent,443459,,573.69,0,0,866,773,773,4,1.8,0,1994,rented,60,beach|university|tram|shops|parks,12 months,allowed,carport,6/21/2025
P9266,PropertyHub,Mawson Lakes,SA,5095,318 High Ct,Commercial Property,Office,for sale,620438,,336.28,0,0,1845,1845,1845,0,1,0,2003,pending,130,hospital|tram|train,,not allowed,carport,2/3/2024
P9266,HomeFinder,Mawson Lakes,SA,5095,318 High Ct,Commercial Property,Office,for sale,620438,,336.28,0,0,1845,1845,1845,0,1,0,2003,sold,104,parks|shops,,allowed,allocated bay,2/3/2024
P9266,InvestorNet,Mawson Lakes,SA,5095,318 High Ct,Commercial Property,Office,for sale,626587,,339.61,0,0,1845,1845,1845,0,1,0,2003,pending,110,parks|bus|university,,allowed,carport,2/3/2024
P9267,PropertyHub,Woolloongabba,QLD,4102,110 Bay Dr,Rental Property,Apartment,for sale,797228,2688.38,1191.67,2688.38,5376.76,728,669,669,2,2.5,1,1971,pending,126,train|parks|bus|schools|shops,,restricted,garage,8/11/2024
P9267,HomeFinder,Woolloongabba,QLD,4102,110 Bay Dr,Rental Property,Apartment,for rent,797228,2707.78,1191.67,2707.78,5415.56,728,669,669,2,2.5,1,1971,available,67,beach|CBD|bus|tram|schools,12 months,restricted,garage,8/11/2024
P9267,InvestorNet,Woolloongabba,QLD,4102,110 Bay Dr,Rental Property,Apartment,for rent,797228,2668.17,1191.67,2668.17,5336.34,728,669,669,2,2.5,1,1971,available,95,university|bus|train|schools|CBD,12 months,restricted,off-street,8/11/2024
P9268,PropertyHub,Fremantle,WA,6160,189 Elizabeth Ct,Residential Single-Family,House,for rent,747905,,478.81,0,0,2381,1562,2381,5,1.9,2,1966,available,15,CBD|train|shops,12 months,restricted,street parking,4/6/2025
P9268,HomeFinder,Fremantle,WA,6160,189 Elizabeth Ct,Residential Single-Family,House,for sale,720938,,461.55,0,0,2381,1562,2381,5,1.9,2,1966,rented,11,parks|hospital|train|schools,,restricted,street parking,4/6/2025
P9268,InvestorNet,Fremantle,WA,6160,189 Elizabeth Ct,Residential Single-Family,House,for sale,768519,,492.01,0,0,2381,1562,2381,5,1.9,2,1966,active,40,bus|CBD|train|hospital,,restricted,allocated bay,4/6/2025
P9269,PropertyHub,Fortitude Valley,QLD,4006,62 George Ct,Condominium/Apartment,Condominium,for sale,579465,,490.24,0,0,1322,1182,1182,4,2.1,1,1986,sold,69,university|schools|tram,,restricted,carport,9/25/2024
P9269,HomeFinder,Fortitude Valley,QLD,4006,62 George Ct,Condominium/Apartment,Condominium,for rent,563012,,476.32,0,0,1322,1182,1182,4,2.1,1,1986,sold,45,beach|shops,12 months,allowed,street parking,9/25/2024
P9269,InvestorNet,Fortitude Valley,QLD,4006,62 George Ct,Condominium/Apartment,Condominium,for rent,566572,,479.33,0,0,1322,1182,1182,4,2.1,1,1986,rented,76,tram|university,12 months,restricted,street parking,9/25/2024
P9270,PropertyHub,North Hobart,TAS,7000,870 George Ln,Rental Property,House,for rent,645067,2742.36,513.18,2742.36,5484.72,2505,1257,2505,2,3.4,2,1967,sold,156,tram|CBD|hospital|beach|train,12 months,restricted,allocated bay,7/8/2025
P9270,HomeFinder,North Hobart,TAS,7000,870 George Ln,Rental Property,House,for sale,645067,2732.27,513.18,2732.27,5464.54,2505,1257,2505,2,3.4,2,1967,rented,124,hospital|university,,restricted,off-street,7/8/2025
P9270,InvestorNet,North Hobart,TAS,7000,870 George Ln,Rental Property,House,for rent,645067,2774.5,513.18,2774.5,5549,2505,1257,2505,2,3.4,2,1967,rented,139,bus|university|schools|CBD|shops,12 months,allowed,allocated bay,7/8/2025
P9271,PropertyHub,Clayton,VIC,3168,492 Lygon Rd,Condominium/Apartment,Apartment,for sale,619367,0,547.14,0,0,1295,1132,1295,3,2,1,1992,rented,55,"sports facilities, supermarkets",,,garage,8/29/2025
P9271,HomeFinder,Clayton,VIC,3168,492 Lygon Rd,Condominium/Apartment,Apartment,for sale,642935,0,567.96,0,0,1295,1132,1295,3,2,1,1992,pending,70,"public transit, restaurants",,,carport,8/29/2025
P9271,InvestorNet,Clayton,VIC,3168,492 Lygon Rd,Condominium/Apartment,Apartment,for sale,612246,0,540.85,0,0,1295,1132,1295,3,2,1,1992,sold,30,"park, school, shopping centre",,,garage,8/29/2025
P9272,PropertyHub,Armadale,VIC,3143,887 Church Ave,Rental Property,House,for rent,0,2704.06,0,2496.06,5200.12,1964,1847,1964,3,1,1,2001,pending,33,"university, hospital, cafes",12 months,restricted,street parking,6/20/2025
P9272,HomeFinder,Armadale,VIC,3143,887 Church Ave,Rental Property,House,for rent,0,2792.15,0,2577.37,5369.52,1964,1847,1964,3,1,1,2001,available,66,"park, school, shopping centre",12 months,restricted,garage,6/20/2025
P9272,InvestorNet,Armadale,VIC,3143,887 Church Ave,Rental Property,House,for rent,0,2617.19,0,2415.87,5033.06,1964,1847,1964,3,1,1,2001,sold,32,"university, hospital, cafes",12 months,not allowed,carport,6/20/2025
P9273,PropertyHub,Richmond,VIC,3121,305 Collins Rd,Condominium/Apartment,Apartment,for sale,613988,0,968.44,0,0,660,634,660,3,1,1,1995,available,22,"sports facilities, supermarkets",,,garage,7/4/2025
P9273,HomeFinder,Richmond,VIC,3121,305 Collins Rd,Condominium/Apartment,Apartment,for sale,603793,0,952.35,0,0,660,634,660,3,1,1,1995,sold,19,"university, hospital, cafes",,,street parking,7/4/2025
P9273,InvestorNet,Richmond,VIC,3121,305 Collins Rd,Condominium/Apartment,Apartment,for sale,588536,0,928.29,0,0,660,634,660,3,1,1,1995,available,38,"sports facilities, supermarkets",,,street parking,7/4/2025
P9274,PropertyHub,Hawthorn,VIC,3122,903 Elizabeth Dr,Rental Property,Apartment,for rent,0,2384.26,0,2200.86,4585.12,861,852,861,2,1,1,1988,rented,81,"sports facilities, supermarkets",12 months,restricted,garage,8/21/2025
P9274,HomeFinder,Hawthorn,VIC,3122,903 Elizabeth Dr,Rental Property,Apartment,for rent,0,2359.06,0,2177.59,4536.65,861,852,861,2,1,1,1988,rented,30,"university, hospital, cafes",12 months,restricted,garage,8/21/2025
P9274,InvestorNet,Hawthorn,VIC,3122,903 Elizabeth Dr,Rental Property,Apartment,for rent,0,2412.02,0,2226.48,4638.5,861,852,861,2,1,1,1988,available,40,"university, hospital, cafes",12 months,restricted,carport,8/21/2025
P9275,PropertyHub,Brunswick,VIC,3056,451 High Dr,Condominium/Apartment,Apartment,for sale,541178,0,592.1,0,0,1006,914,1006,1,2,0,1966,rented,54,"university, hospital, cafes",,,street parking,8/14/2025
P9275,HomeFinder,Brunswick,VIC,3056,451 High Dr,Condominium/Apartment,Apartment,for sale,559663,0,612.32,0,0,1006,914,1006,1,2,0,1966,rented,84,"university, hospital, cafes",,,garage,8/14/2025
P9275,InvestorNet,Brunswick,VIC,3056,451 High Dr,Condominium/Apartment,Apartment,for sale,528307,0,578.02,0,0,1006,914,1006,1,2,0,1966,active,5,"public transit, restaurants",,,carport,8/14/2025
P9276,PropertyHub,Brunswick,VIC,3056,649 Collins Blvd,Condominium/Apartment,Apartment,for sale,627281,0,583.52,0,0,1091,1075,1091,2,1,1,2004,active,57,"park, school, shopping centre",,,off-street parking,6/4/2025
P9276,HomeFinder,Brunswick,VIC,3056,649 Collins Blvd,Condominium/Apartment,Apartment,for sale,613482,0,570.68,0,0,1091,1075,1091,2,1,1,2004,rented,23,"sports facilities, supermarkets",,,off-street parking,6/4/2025
P9276,InvestorNet,Brunswick,VIC,3056,649 Collins Blvd,Condominium/Apartment,Apartment,for sale,648512,0,603.27,0,0,1091,1075,1091,2,1,1,2004,rented,39,"public transit, restaurants",,,off-street parking,6/4/2025
P9277,PropertyHub,Armadale,VIC,3143,457 Smith Ln,Rental Property,House,for rent,0,2751.48,0,2539.83,5291.31,2305,2175,2305,2,1,0,1971,rented,84,"park, school, shopping centre",12 months,not allowed,street parking,8/24/2025
P9277,HomeFinder,Armadale,VIC,3143,457 Smith Ln,Rental Property,House,for rent,0,2676.52,0,2470.63,5147.15,2305,2175,2305,2,1,0,1971,rented,59,"university, hospital, cafes",12 months,allowed,carport,8/24/2025
P9277,InvestorNet,Armadale,VIC,3143,457 Smith Ln,Rental Property,House,for rent,0,2808.85,0,2592.78,5401.63,2305,2175,2305,2,1,0,1971,active,63,"university, hospital, cafes",12 months,restricted,garage,8/24/2025
P9278,PropertyHub,Hawthorn,VIC,3122,826 Lygon Ln,Rental Property,Apartment,for rent,0,2262.5,0,2088.46,4350.96,1387,1196,1387,1,2,0,1993,available,27,"sports facilities, supermarkets",12 months,allowed,carport,8/11/2025
P9278,HomeFinder,Hawthorn,VIC,3122,826 Lygon Ln,Rental Property,Apartment,for rent,0,2164.21,0,1997.73,4161.94,1387,1196,1387,1,2,0,1993,available,65,"university, hospital, cafes",12 months,allowed,off-street parking,8/11/2025
P9278,InvestorNet,Hawthorn,VIC,3122,826 Lygon Ln,Rental Property,Apartment,for rent,0,2214.68,0,2044.32,4259,1387,1196,1387,1,2,0,1993,available,67,"public transit, restaurants",12 months,not allowed,garage,8/11/2025
P9279,PropertyHub,Brunswick,VIC,3056,127 George St,Rental Property,Apartment,for rent,0,2242.23,0,2069.75,4311.98,783,621,783,3,2,0,1994,sold,19,"sports facilities, supermarkets",12 months,allowed,off-street parking,8/27/2025
P9279,HomeFinder,Brunswick,VIC,3056,127 George St,Rental Property,Apartment,for rent,0,2225.93,0,2054.7,4280.63,783,621,783,3,2,0,1994,sold,10,"university, hospital, cafes",12 months,restricted,off-street parking,8/27/2025
P9279,InvestorNet,Brunswick,VIC,3056,127 George St,Rental Property,Apartment,for rent,0,2320.84,0,2142.31,4463.15,783,621,783,3,2,0,1994,rented,54,"sports facilities, supermarkets",12 months,restricted,street parking,8/27/2025
P9280,PropertyHub,Hawthorn,VIC,3122,540 George Dr,Rental Property,House,for rent,0,2631,0,2428.62,5059.62,1554,1474,1554,2,1,0,1983,sold,25,"university, hospital, cafes",12 months,restricted,street parking,6/29/2025
P9280,HomeFinder,Hawthorn,VIC,3122,540 George Dr,Rental Property,House,for rent,0,2601.96,0,2401.81,5003.77,1554,1474,1554,2,1,0,1983,pending,69,"park, school, shopping centre",12 months,allowed,off-street parking,6/29/2025
P9280,InvestorNet,Hawthorn,VIC,3122,540 George Dr,Rental Property,House,for rent,0,2731.77,0,2521.63,5253.4,1554,1474,1554,2,1,0,1983,active,88,"sports facilities, supermarkets",12 months,allowed,street parking,6/29/2025
P9281,PropertyHub,Hawthorn,VIC,3122,941 Church Ave,Condominium/Apartment,Apartment,for sale,777057,0,802.74,0,0,1108,968,1108,1,2,1,2024,pending,42,"park, school, shopping centre",,,street parking,7/14/2025
P9281,HomeFinder,Hawthorn,VIC,3122,941 Church Ave,Condominium/Apartment,Apartment,for sale,711874,0,735.41,0,0,1108,968,1108,1,2,1,2024,active,5,"sports facilities, supermarkets",,,carport,7/14/2025
P9281,InvestorNet,Hawthorn,VIC,3122,941 Church Ave,Condominium/Apartment,Apartment,for sale,773188,0,798.75,0,0,1108,968,1108,1,2,1,2024,active,53,"park, school, shopping centre",,,garage,7/14/2025
P9282,PropertyHub,Camberwell,VIC,3124,266 Queen Ln,Condominium/Apartment,Apartment,for sale,711732,2537.14,857.51,2341.98,4879.12,923,830,923,3,2,0,1990,sold,81,"public transit, restaurants",,,garage,6/24/2025
P9282,HomeFinder,Camberwell,VIC,3124,266 Queen Ln,Condominium/Apartment,Apartment,for sale,694846,2370.97,837.16,2188.59,4559.56,923,830,923,3,2,0,1990,pending,29,"sports facilities, supermarkets",,,off-street parking,6/24/2025
P9282,InvestorNet,Camberwell,VIC,3124,266 Queen Ln,Condominium/Apartment,Apartment,for sale,705966,2432.81,850.56,2245.67,4678.48,923,830,923,3,2,0,1990,pending,49,"university, hospital, cafes",,,garage,6/24/2025
P9283,PropertyHub,St Kilda,VIC,3182,853 Elizabeth Rd,Rental Property,House,for rent,0,2991.06,0,2760.98,5752.04,2255,2185,2255,3,3,1,1991,available,67,"sports facilities, supermarkets",12 months,restricted,off-street parking,8/30/2025
P9283,HomeFinder,St Kilda,VIC,3182,853 Elizabeth Rd,Rental Property,House,for rent,0,3103.8,0,2865.05,5968.85,2255,2185,2255,3,3,1,1991,pending,70,"sports facilities, supermarkets",12 months,restricted,off-street parking,8/30/2025
P9283,InvestorNet,St Kilda,VIC,3182,853 Elizabeth Rd,Rental Property,House,for rent,0,3122.98,0,2882.75,6005.73,2255,2185,2255,3,3,1,1991,pending,53,"university, hospital, cafes",12 months,allowed,garage,8/30/2025
P9284,PropertyHub,Hawthorn,VIC,3122,829 George Ln,Condominium/Apartment,Apartment,for sale,689561,2576.52,767.89,2378.33,4954.85,992,898,992,2,2,0,1967,available,36,"public transit, restaurants",,,garage,7/15/2025
P9284,HomeFinder,Hawthorn,VIC,3122,829 George Ln,Condominium/Apartment,Apartment,for sale,697292,2520.19,776.49,2326.33,4846.52,992,898,992,2,2,0,1967,rented,56,"park, school, shopping centre",,,off-street parking,7/15/2025
P9284,InvestorNet,Hawthorn,VIC,3122,829 George Ln,Condominium/Apartment,Apartment,for sale,729280,2543.28,812.12,2347.64,4890.92,992,898,992,2,2,0,1967,active,76,"park, school, shopping centre",,,carport,7/15/2025
P9285,PropertyHub,Burwood,VIC,3125,81 High Ln,Rental Property,Apartment,for rent,0,2438.51,0,2250.93,4689.44,1007,886,1007,1,2,0,1972,pending,4,"public transit, restaurants",12 months,restricted,street parking,7/11/2025
P9285,HomeFinder,Burwood,VIC,3125,81 High Ln,Rental Property,Apartment,for rent,0,2530.23,0,2335.6,4865.83,1007,886,1007,1,2,0,1972,rented,9,"sports facilities, supermarkets",12 months,allowed,street parking,7/11/2025
P9285,InvestorNet,Burwood,VIC,3125,81 High Ln,Rental Property,Apartment,for rent,0,2580.58,0,2382.07,4962.65,1007,886,1007,1,2,0,1972,sold,63,"public transit, restaurants",12 months,restricted,off-street parking,7/11/2025
P9286,PropertyHub,Hawthorn,VIC,3122,125 Elizabeth Ln,Rental Property,Apartment,for rent,0,2326.33,0,2147.38,4473.71,1150,1098,1150,1,2,1,2015,available,49,"public transit, restaurants",12 months,allowed,off-street parking,6/25/2025
P9286,HomeFinder,Hawthorn,VIC,3122,125 Elizabeth Ln,Rental Property,Apartment,for rent,0,2332.81,0,2153.36,4486.17,1150,1098,1150,1,2,1,2015,active,82,"public transit, restaurants",12 months,restricted,street parking,6/25/2025
P9286,InvestorNet,Hawthorn,VIC,3122,125 Elizabeth Ln,Rental Property,Apartment,for rent,0,2391.92,0,2207.93,4599.85,1150,1098,1150,1,2,1,2015,pending,12,"public transit, restaurants",12 months,allowed,off-street parking,6/25/2025
P9287,PropertyHub,Brunswick,VIC,3056,246 Elizabeth Ct,Rental Property,Apartment,for rent,0,2196.14,0,2027.21,4223.35,1276,1094,1276,2,1,1,2015,pending,53,"park, school, shopping centre",12 months,restricted,off-street parking,6/26/2025
P9287,HomeFinder,Brunswick,VIC,3056,246 Elizabeth Ct,Rental Property,Apartment,for rent,0,2365.24,0,2183.3,4548.54,1276,1094,1276,2,1,1,2015,pending,25,"sports facilities, supermarkets",12 months,allowed,carport,6/26/2025
P9287,InvestorNet,Brunswick,VIC,3056,246 Elizabeth Ct,Rental Property,Apartment,for rent,0,2270.89,0,2096.21,4367.1,1276,1094,1276,2,1,1,2015,available,35,"park, school, shopping centre",12 months,allowed,garage,6/26/2025
P9288,PropertyHub,Carlton,VIC,3053,564 Elizabeth Ln,Rental Property,Apartment,for rent,0,2410.12,0,2224.73,4634.85,1175,1087,1175,3,2,0,1983,sold,83,"university, hospital, cafes",12 months,allowed,garage,7/5/2025
P9288,HomeFinder,Carlton,VIC,3053,564 Elizabeth Ln,Rental Property,Apartment,for rent,0,2379.8,0,2196.74,4576.54,1175,1087,1175,3,2,0,1983,pending,86,"park, school, shopping centre",12 months,restricted,garage,7/5/2025
P9288,InvestorNet,Carlton,VIC,3053,564 Elizabeth Ln,Rental Property,Apartment,for rent,0,2579.83,0,2381.38,4961.21,1175,1087,1175,3,2,0,1983,available,83,"university, hospital, cafes",12 months,not allowed,street parking,7/5/2025
P9289,PropertyHub,Glen Waverley,VIC,3150,804 King Ave,Condominium/Apartment,Apartment,for sale,480353,0,546.48,0,0,1063,879,1063,2,2,0,2003,rented,4,"public transit, restaurants",,,off-street parking,8/31/2025
P9289,HomeFinder,Glen Waverley,VIC,3150,804 King Ave,Condominium/Apartment,Apartment,for sale,486096,0,553.01,0,0,1063,879,1063,2,2,0,2003,active,33,"university, hospital, cafes",,,carport,8/31/2025
P9289,InvestorNet,Glen Waverley,VIC,3150,804 King Ave,Condominium/Apartment,Apartment,for sale,520395,0,592.03,0,0,1063,879,1063,2,2,0,2003,pending,76,"sports facilities, supermarkets",,,street parking,8/31/2025
P9290,PropertyHub,Glen Waverley,VIC,3150,5 Elizabeth Blvd,Rental Property,Apartment,for rent,0,2262.93,0,2088.86,4351.79,1008,850,1008,1,1,1,1985,pending,16,"public transit, restaurants",12 months,restricted,garage,6/23/2025
P9290,HomeFinder,Glen Waverley,VIC,3150,5 Elizabeth Blvd,Rental Property,Apartment,for rent,0,2244.33,0,2071.69,4316.02,1008,850,1008,1,1,1,1985,active,21,"sports facilities, supermarkets",12 months,not allowed,street parking,6/23/2025
P9290,InvestorNet,Glen Waverley,VIC,3150,5 Elizabeth Blvd,Rental Property,Apartment,for rent,0,2327.46,0,2148.42,4475.88,1008,850,1008,1,1,1,1985,active,4,"sports facilities, supermarkets",12 months,not allowed,carport,6/23/2025
